Year,Month,Day,Hour,AirQualityStationEoICode,AirPollutant,Concentration
2013,11,7,0,CZ0TNUJ,PM10,12.0
2013,11,7,0,CZ0TNUJ,PM10,12.0
2013,11,8,0,CZ0TNUJ,PM10,24.0
2013,11,8,0,CZ0TNUJ,PM10,24.0
2013,11,9,0,CZ0TNUJ,PM10,22.0
2013,11,9,0,CZ0TNUJ,PM10,22.0
2013,11,10,0,CZ0TNUJ,PM10,37.0
2013,11,10,0,CZ0TNUJ,PM10,37.0
2013,11,11,0,CZ0TNUJ,PM10,30.0
2013,11,11,0,CZ0TNUJ,PM10,30.0
2013,11,12,0,CZ0TNUJ,PM10,62.0
2013,11,12,0,CZ0TNUJ,PM10,62.0
2013,11,13,0,CZ0TNUJ,PM10,34.0
2013,11,13,0,CZ0TNUJ,PM10,34.0
2013,11,14,0,CZ0TNUJ,PM10,47.0
2013,11,14,0,CZ0TNUJ,PM10,47.0
2013,11,15,0,CZ0TNUJ,PM10,95.0
2013,11,15,0,CZ0TNUJ,PM10,95.0
2013,11,16,0,CZ0TNUJ,PM10,88.0
2013,11,16,0,CZ0TNUJ,PM10,88.0
2013,11,17,0,CZ0TNUJ,PM10,78.0
2013,11,17,0,CZ0TNUJ,PM10,78.0
2013,11,18,0,CZ0TNUJ,PM10,21.0
2013,11,18,0,CZ0TNUJ,PM10,21.0
2013,11,19,0,CZ0TNUJ,PM10,29.0
2013,11,19,0,CZ0TNUJ,PM10,29.0
2013,11,20,0,CZ0TNUJ,PM10,25.0
2013,11,20,0,CZ0TNUJ,PM10,25.0
2013,11,21,0,CZ0TNUJ,PM10,42.0
2013,11,21,0,CZ0TNUJ,PM10,42.0
2013,11,22,0,CZ0TNUJ,PM10,47.0
2013,11,22,0,CZ0TNUJ,PM10,47.0
2013,11,23,0,CZ0TNUJ,PM10,33.0
2013,11,23,0,CZ0TNUJ,PM10,33.0
2013,11,24,0,CZ0TNUJ,PM10,14.0
2013,11,24,0,CZ0TNUJ,PM10,14.0
2013,11,25,0,CZ0TNUJ,PM10,24.0
2013,11,25,0,CZ0TNUJ,PM10,24.0
2013,11,26,0,CZ0TNUJ,PM10,25.0
2013,11,26,0,CZ0TNUJ,PM10,25.0
2013,11,27,0,CZ0TNUJ,PM10,65.0
2013,11,27,0,CZ0TNUJ,PM10,65.0
2013,11,28,0,CZ0TNUJ,PM10,29.0
2013,11,28,0,CZ0TNUJ,PM10,29.0
2013,11,29,0,CZ0TNUJ,PM10,22.0
2013,11,29,0,CZ0TNUJ,PM10,22.0
2013,11,30,0,CZ0TNUJ,PM10,26.0
2013,11,30,0,CZ0TNUJ,PM10,26.0
2013,12,1,0,CZ0TNUJ,PM10,30.0
2013,12,1,0,CZ0TNUJ,PM10,30.0
2013,12,2,0,CZ0TNUJ,PM10,69.0
2013,12,2,0,CZ0TNUJ,PM10,69.0
2013,12,3,0,CZ0TNUJ,PM10,29.0
2013,12,3,0,CZ0TNUJ,PM10,29.0
2013,12,4,0,CZ0TNUJ,PM10,30.0
2013,12,4,0,CZ0TNUJ,PM10,30.0
2013,12,9,0,CZ0TNUJ,PM10,29.0
2013,12,9,0,CZ0TNUJ,PM10,29.0
2013,12,10,0,CZ0TNUJ,PM10,43.0
2013,12,10,0,CZ0TNUJ,PM10,43.0
2013,12,11,0,CZ0TNUJ,PM10,29.0
2013,12,11,0,CZ0TNUJ,PM10,29.0
2013,12,12,0,CZ0TNUJ,PM10,38.0
2013,12,12,0,CZ0TNUJ,PM10,38.0
2013,12,13,0,CZ0TNUJ,PM10,52.0
2013,12,13,0,CZ0TNUJ,PM10,52.0
2013,12,14,0,CZ0TNUJ,PM10,32.0
2013,12,14,0,CZ0TNUJ,PM10,32.0
2013,12,15,0,CZ0TNUJ,PM10,27.0
2013,12,15,0,CZ0TNUJ,PM10,27.0
2013,12,16,0,CZ0TNUJ,PM10,16.0
2013,12,16,0,CZ0TNUJ,PM10,16.0
2013,12,17,0,CZ0TNUJ,PM10,17.0
2013,12,17,0,CZ0TNUJ,PM10,17.0
2014,1,3,0,CZ0TNUJ,PM10,25.3
2014,1,3,0,CZ0TNUJ,PM10,25.3
2014,1,4,0,CZ0TNUJ,PM10,19.8
2014,1,4,0,CZ0TNUJ,PM10,19.8
2014,1,5,0,CZ0TNUJ,PM10,19.1
2014,1,5,0,CZ0TNUJ,PM10,19.1
2014,1,6,0,CZ0TNUJ,PM10,20.39999999
2014,1,6,0,CZ0TNUJ,PM10,20.4
2014,1,7,0,CZ0TNUJ,PM10,17.0
2014,1,7,0,CZ0TNUJ,PM10,17.0
2014,1,8,0,CZ0TNUJ,PM10,18.5
2014,1,8,0,CZ0TNUJ,PM10,18.5
2014,1,9,0,CZ0TNUJ,PM10,12.3
2014,1,9,0,CZ0TNUJ,PM10,12.3
2014,1,10,0,CZ0TNUJ,PM10,7.5
2014,1,10,0,CZ0TNUJ,PM10,7.5
2014,1,11,0,CZ0TNUJ,PM10,14.6
2014,1,11,0,CZ0TNUJ,PM10,14.6
2014,1,12,0,CZ0TNUJ,PM10,14.8
2014,1,12,0,CZ0TNUJ,PM10,14.8
2014,1,13,0,CZ0TNUJ,PM10,39.5
2014,1,13,0,CZ0TNUJ,PM10,39.5
2014,1,14,0,CZ0TNUJ,PM10,23.5
2014,1,14,0,CZ0TNUJ,PM10,23.5
2014,1,15,0,CZ0TNUJ,PM10,41.29999999
2014,1,15,0,CZ0TNUJ,PM10,41.3
2014,1,16,0,CZ0TNUJ,PM10,21.8
2014,1,16,0,CZ0TNUJ,PM10,21.8
2014,1,17,0,CZ0TNUJ,PM10,33.29999999
2014,1,17,0,CZ0TNUJ,PM10,33.3
2014,1,18,0,CZ0TNUJ,PM10,51.2
2014,1,18,0,CZ0TNUJ,PM10,51.2
2014,1,19,0,CZ0TNUJ,PM10,23.3
2014,1,19,0,CZ0TNUJ,PM10,23.3
2014,1,20,0,CZ0TNUJ,PM10,39.6
2014,1,20,0,CZ0TNUJ,PM10,39.6
2014,1,21,0,CZ0TNUJ,PM10,34.39999999
2014,1,21,0,CZ0TNUJ,PM10,34.4
2014,1,22,0,CZ0TNUJ,PM10,52.5
2014,1,22,0,CZ0TNUJ,PM10,52.5
2014,1,23,0,CZ0TNUJ,PM10,89.9
2014,1,23,0,CZ0TNUJ,PM10,89.9
2014,1,24,0,CZ0TNUJ,PM10,85.79999999
2014,1,24,0,CZ0TNUJ,PM10,85.8
2014,1,25,0,CZ0TNUJ,PM10,53.2
2014,1,25,0,CZ0TNUJ,PM10,53.2
2014,1,26,0,CZ0TNUJ,PM10,123.5
2014,1,26,0,CZ0TNUJ,PM10,123.5
2014,1,27,0,CZ0TNUJ,PM10,72.7
2014,1,27,0,CZ0TNUJ,PM10,72.7
2014,1,28,0,CZ0TNUJ,PM10,102.7
2014,1,28,0,CZ0TNUJ,PM10,102.7
2014,1,29,0,CZ0TNUJ,PM10,114.59999999
2014,1,29,0,CZ0TNUJ,PM10,114.6
2014,1,30,0,CZ0TNUJ,PM10,55.1
2014,1,30,0,CZ0TNUJ,PM10,55.1
2014,1,31,0,CZ0TNUJ,PM10,19.69999999
2014,1,31,0,CZ0TNUJ,PM10,19.7
2014,2,1,0,CZ0TNUJ,PM10,17.6
2014,2,1,0,CZ0TNUJ,PM10,17.6
2014,2,2,0,CZ0TNUJ,PM10,16.5
2014,2,2,0,CZ0TNUJ,PM10,16.5
2014,2,3,0,CZ0TNUJ,PM10,31.5
2014,2,3,0,CZ0TNUJ,PM10,31.5
2014,2,13,0,CZ0TNUJ,PM10,39.29999999
2014,2,13,0,CZ0TNUJ,PM10,39.3
2014,2,14,0,CZ0TNUJ,PM10,29.0
2014,2,14,0,CZ0TNUJ,PM10,29.0
2014,2,15,0,CZ0TNUJ,PM10,13.6
2014,2,15,0,CZ0TNUJ,PM10,13.6
2014,2,16,0,CZ0TNUJ,PM10,16.1
2014,2,16,0,CZ0TNUJ,PM10,16.1
2014,2,17,0,CZ0TNUJ,PM10,44.79999999
2014,2,17,0,CZ0TNUJ,PM10,44.8
2014,2,18,0,CZ0TNUJ,PM10,26.3
2014,2,18,0,CZ0TNUJ,PM10,26.3
2014,2,19,0,CZ0TNUJ,PM10,46.0
2014,2,19,0,CZ0TNUJ,PM10,46.0
2014,2,20,0,CZ0TNUJ,PM10,50.1
2014,2,20,0,CZ0TNUJ,PM10,50.1
2014,2,21,0,CZ0TNUJ,PM10,20.1
2014,2,21,0,CZ0TNUJ,PM10,20.1
2014,2,22,0,CZ0TNUJ,PM10,66.5
2014,2,22,0,CZ0TNUJ,PM10,66.5
2014,2,23,0,CZ0TNUJ,PM10,62.79999999
2014,2,23,0,CZ0TNUJ,PM10,62.8
2014,2,24,0,CZ0TNUJ,PM10,53.7
2014,2,24,0,CZ0TNUJ,PM10,53.7
2014,2,25,0,CZ0TNUJ,PM10,43.2
2014,2,25,0,CZ0TNUJ,PM10,43.2
2014,2,26,0,CZ0TNUJ,PM10,41.29999999
2014,2,26,0,CZ0TNUJ,PM10,41.3
2014,2,27,0,CZ0TNUJ,PM10,37.7
2014,2,27,0,CZ0TNUJ,PM10,37.7
2014,2,28,0,CZ0TNUJ,PM10,20.5
2014,2,28,0,CZ0TNUJ,PM10,20.5
2014,3,1,0,CZ0TNUJ,PM10,30.0
2014,3,1,0,CZ0TNUJ,PM10,30.0
2014,3,2,0,CZ0TNUJ,PM10,57.89999999
2014,3,2,0,CZ0TNUJ,PM10,57.9
2014,3,3,0,CZ0TNUJ,PM10,50.1
2014,3,3,0,CZ0TNUJ,PM10,50.1
2014,3,4,0,CZ0TNUJ,PM10,76.4
2014,3,4,0,CZ0TNUJ,PM10,76.4
2014,3,5,0,CZ0TNUJ,PM10,30.8
2014,3,5,0,CZ0TNUJ,PM10,30.8
2014,3,6,0,CZ0TNUJ,PM10,29.1
2014,3,6,0,CZ0TNUJ,PM10,29.1
2014,3,7,0,CZ0TNUJ,PM10,53.0
2014,3,7,0,CZ0TNUJ,PM10,53.0
2014,3,8,0,CZ0TNUJ,PM10,81.4
2014,3,8,0,CZ0TNUJ,PM10,81.4
2014,3,9,0,CZ0TNUJ,PM10,38.1
2014,3,9,0,CZ0TNUJ,PM10,38.1
2014,3,10,0,CZ0TNUJ,PM10,53.6
2014,3,10,0,CZ0TNUJ,PM10,53.6
2014,3,11,0,CZ0TNUJ,PM10,88.29999999
2014,3,11,0,CZ0TNUJ,PM10,88.3
2014,3,12,0,CZ0TNUJ,PM10,78.5
2014,3,12,0,CZ0TNUJ,PM10,78.5
2014,3,13,0,CZ0TNUJ,PM10,76.5
2014,3,13,0,CZ0TNUJ,PM10,76.5
2014,3,14,0,CZ0TNUJ,PM10,69.09999999
2014,3,14,0,CZ0TNUJ,PM10,69.1
2014,3,15,0,CZ0TNUJ,PM10,15.4
2014,3,15,0,CZ0TNUJ,PM10,15.4
2014,3,16,0,CZ0TNUJ,PM10,6.29999999
2014,3,16,0,CZ0TNUJ,PM10,6.3
2014,3,17,0,CZ0TNUJ,PM10,12.3
2014,3,17,0,CZ0TNUJ,PM10,12.3
2014,3,18,0,CZ0TNUJ,PM10,25.19999999
2014,3,18,0,CZ0TNUJ,PM10,25.2
2014,3,19,0,CZ0TNUJ,PM10,12.4
2014,3,19,0,CZ0TNUJ,PM10,12.4
2014,3,20,0,CZ0TNUJ,PM10,17.8
2014,3,20,0,CZ0TNUJ,PM10,17.8
2014,3,21,0,CZ0TNUJ,PM10,18.5
2014,3,21,0,CZ0TNUJ,PM10,18.5
2014,3,22,0,CZ0TNUJ,PM10,20.69999999
2014,3,22,0,CZ0TNUJ,PM10,20.7
2014,3,23,0,CZ0TNUJ,PM10,13.4
2014,3,23,0,CZ0TNUJ,PM10,13.4
2014,3,24,0,CZ0TNUJ,PM10,12.5
2014,3,24,0,CZ0TNUJ,PM10,12.5
2014,3,25,0,CZ0TNUJ,PM10,29.19999999
2014,3,25,0,CZ0TNUJ,PM10,29.2
2014,3,26,0,CZ0TNUJ,PM10,27.8
2014,3,26,0,CZ0TNUJ,PM10,27.8
2014,3,27,0,CZ0TNUJ,PM10,37.1
2014,3,27,0,CZ0TNUJ,PM10,37.1
2014,3,28,0,CZ0TNUJ,PM10,60.7
2014,3,28,0,CZ0TNUJ,PM10,60.7
2014,3,29,0,CZ0TNUJ,PM10,71.29999999
2014,3,29,0,CZ0TNUJ,PM10,71.3
2014,4,2,0,CZ0TNUJ,PM10,45.79999999
2014,4,2,0,CZ0TNUJ,PM10,45.8
2014,4,3,0,CZ0TNUJ,PM10,37.7
2014,4,3,0,CZ0TNUJ,PM10,37.7
2014,4,4,0,CZ0TNUJ,PM10,57.2
2014,4,4,0,CZ0TNUJ,PM10,57.2
2014,4,5,0,CZ0TNUJ,PM10,68.5
2014,4,5,0,CZ0TNUJ,PM10,68.5
2014,4,6,0,CZ0TNUJ,PM10,55.7
2014,4,6,0,CZ0TNUJ,PM10,55.7
2014,4,7,0,CZ0TNUJ,PM10,32.39999999
2014,4,7,0,CZ0TNUJ,PM10,32.4
2014,4,8,0,CZ0TNUJ,PM10,19.3
2014,4,8,0,CZ0TNUJ,PM10,19.3
2014,4,9,0,CZ0TNUJ,PM10,16.69999999
2014,4,9,0,CZ0TNUJ,PM10,16.7
2014,4,10,0,CZ0TNUJ,PM10,22.0
2014,4,10,0,CZ0TNUJ,PM10,22.0
2014,4,11,0,CZ0TNUJ,PM10,32.89999999
2014,4,11,0,CZ0TNUJ,PM10,32.9
2014,4,12,0,CZ0TNUJ,PM10,31.69999999
2014,4,12,0,CZ0TNUJ,PM10,31.7
2014,4,13,0,CZ0TNUJ,PM10,37.1
2014,4,13,0,CZ0TNUJ,PM10,37.1
2014,4,16,0,CZ0TNUJ,PM10,37.89999999
2014,4,16,0,CZ0TNUJ,PM10,37.9
2014,4,17,0,CZ0TNUJ,PM10,26.19999999
2014,4,17,0,CZ0TNUJ,PM10,26.2
2014,4,18,0,CZ0TNUJ,PM10,33.0
2014,4,18,0,CZ0TNUJ,PM10,33.0
2014,4,19,0,CZ0TNUJ,PM10,28.0
2014,4,19,0,CZ0TNUJ,PM10,28.0
2014,4,20,0,CZ0TNUJ,PM10,12.69999999
2014,4,20,0,CZ0TNUJ,PM10,12.7
2014,4,21,0,CZ0TNUJ,PM10,15.3
2014,4,21,0,CZ0TNUJ,PM10,15.3
2014,4,22,0,CZ0TNUJ,PM10,26.1
2014,4,22,0,CZ0TNUJ,PM10,26.1
2014,4,23,0,CZ0TNUJ,PM10,33.29999999
2014,4,23,0,CZ0TNUJ,PM10,33.3
2014,4,24,0,CZ0TNUJ,PM10,29.8
2014,4,24,0,CZ0TNUJ,PM10,29.8
2014,4,25,0,CZ0TNUJ,PM10,26.89999999
2014,4,25,0,CZ0TNUJ,PM10,26.9
2014,4,26,0,CZ0TNUJ,PM10,12.3
2014,4,26,0,CZ0TNUJ,PM10,12.3
2014,4,27,0,CZ0TNUJ,PM10,19.1
2014,4,27,0,CZ0TNUJ,PM10,19.1
2014,4,28,0,CZ0TNUJ,PM10,21.8
2014,4,28,0,CZ0TNUJ,PM10,21.8
2014,4,29,0,CZ0TNUJ,PM10,27.69999999
2014,4,29,0,CZ0TNUJ,PM10,27.7
2014,4,30,0,CZ0TNUJ,PM10,30.8
2014,4,30,0,CZ0TNUJ,PM10,30.8
2014,5,1,0,CZ0TNUJ,PM10,29.6
2014,5,1,0,CZ0TNUJ,PM10,29.6
2014,5,2,0,CZ0TNUJ,PM10,36.6
2014,5,2,0,CZ0TNUJ,PM10,36.6
2014,5,3,0,CZ0TNUJ,PM10,17.8
2014,5,3,0,CZ0TNUJ,PM10,17.8
2014,5,4,0,CZ0TNUJ,PM10,17.8
2014,5,4,0,CZ0TNUJ,PM10,17.8
2014,5,5,0,CZ0TNUJ,PM10,25.89999999
2014,5,5,0,CZ0TNUJ,PM10,25.9
2014,5,6,0,CZ0TNUJ,PM10,17.8
2014,5,6,0,CZ0TNUJ,PM10,17.8
2014,5,7,0,CZ0TNUJ,PM10,14.4
2014,5,7,0,CZ0TNUJ,PM10,14.4
2014,5,8,0,CZ0TNUJ,PM10,11.4
2014,5,8,0,CZ0TNUJ,PM10,11.4
2014,5,9,0,CZ0TNUJ,PM10,9.59999999
2014,5,9,0,CZ0TNUJ,PM10,9.6
2014,5,10,0,CZ0TNUJ,PM10,10.8
2014,5,10,0,CZ0TNUJ,PM10,10.8
2014,5,11,0,CZ0TNUJ,PM10,9.3
2014,5,11,0,CZ0TNUJ,PM10,9.3
2014,5,12,0,CZ0TNUJ,PM10,7.2
2014,5,12,0,CZ0TNUJ,PM10,7.2
2014,5,13,0,CZ0TNUJ,PM10,10.69999999
2014,5,13,0,CZ0TNUJ,PM10,10.7
2014,5,14,0,CZ0TNUJ,PM10,17.39999999
2014,5,14,0,CZ0TNUJ,PM10,17.4
2014,5,15,0,CZ0TNUJ,PM10,12.69999999
2014,5,15,0,CZ0TNUJ,PM10,12.7
2014,5,16,0,CZ0TNUJ,PM10,11.1
2014,5,16,0,CZ0TNUJ,PM10,11.1
2014,5,17,0,CZ0TNUJ,PM10,12.8
2014,5,17,0,CZ0TNUJ,PM10,12.8
2014,5,18,0,CZ0TNUJ,PM10,6.7
2014,5,18,0,CZ0TNUJ,PM10,6.7
2014,5,19,0,CZ0TNUJ,PM10,14.3
2014,5,19,0,CZ0TNUJ,PM10,14.3
2014,5,20,0,CZ0TNUJ,PM10,13.9
2014,5,20,0,CZ0TNUJ,PM10,13.9
2014,5,21,0,CZ0TNUJ,PM10,15.3
2014,5,21,0,CZ0TNUJ,PM10,15.3
2014,5,22,0,CZ0TNUJ,PM10,21.89999999
2014,5,22,0,CZ0TNUJ,PM10,21.9
2014,5,23,0,CZ0TNUJ,PM10,26.39999999
2014,5,23,0,CZ0TNUJ,PM10,26.4
2014,5,24,0,CZ0TNUJ,PM10,19.1
2014,5,24,0,CZ0TNUJ,PM10,19.1
2014,5,25,0,CZ0TNUJ,PM10,17.19999999
2014,5,25,0,CZ0TNUJ,PM10,17.2
2014,5,26,0,CZ0TNUJ,PM10,18.6
2014,5,26,0,CZ0TNUJ,PM10,18.6
2014,5,27,0,CZ0TNUJ,PM10,10.3
2014,5,27,0,CZ0TNUJ,PM10,10.3
2014,5,28,0,CZ0TNUJ,PM10,10.8
2014,5,28,0,CZ0TNUJ,PM10,10.8
2014,5,29,0,CZ0TNUJ,PM10,10.0
2014,5,29,0,CZ0TNUJ,PM10,10.0
2014,5,30,0,CZ0TNUJ,PM10,19.69999999
2014,5,30,0,CZ0TNUJ,PM10,19.7
2014,5,31,0,CZ0TNUJ,PM10,18.89999999
2014,5,31,0,CZ0TNUJ,PM10,18.9
2014,6,1,0,CZ0TNUJ,PM10,17.69999999
2014,6,1,0,CZ0TNUJ,PM10,17.7
2014,6,2,0,CZ0TNUJ,PM10,11.3
2014,6,2,0,CZ0TNUJ,PM10,11.3
2014,6,3,0,CZ0TNUJ,PM10,13.4
2014,6,3,0,CZ0TNUJ,PM10,13.4
2014,6,4,0,CZ0TNUJ,PM10,16.69999999
2014,6,4,0,CZ0TNUJ,PM10,16.7
2014,6,5,0,CZ0TNUJ,PM10,16.6
2014,6,5,0,CZ0TNUJ,PM10,16.6
2014,6,6,0,CZ0TNUJ,PM10,19.5
2014,6,6,0,CZ0TNUJ,PM10,19.5
2014,6,7,0,CZ0TNUJ,PM10,24.0
2014,6,7,0,CZ0TNUJ,PM10,24.0
2014,6,8,0,CZ0TNUJ,PM10,17.89999999
2014,6,8,0,CZ0TNUJ,PM10,17.9
2014,6,9,0,CZ0TNUJ,PM10,26.1
2014,6,9,0,CZ0TNUJ,PM10,26.1
2014,6,10,0,CZ0TNUJ,PM10,28.8
2014,6,10,0,CZ0TNUJ,PM10,28.8
2014,6,11,0,CZ0TNUJ,PM10,23.89999999
2014,6,11,0,CZ0TNUJ,PM10,23.9
2014,6,12,0,CZ0TNUJ,PM10,19.19999999
2014,6,12,0,CZ0TNUJ,PM10,19.2
2014,6,13,0,CZ0TNUJ,PM10,13.6
2014,6,13,0,CZ0TNUJ,PM10,13.6
2014,6,14,0,CZ0TNUJ,PM10,12.4
2014,6,14,0,CZ0TNUJ,PM10,12.4
2014,6,15,0,CZ0TNUJ,PM10,17.6
2014,6,15,0,CZ0TNUJ,PM10,17.6
2014,6,16,0,CZ0TNUJ,PM10,17.69999999
2014,6,16,0,CZ0TNUJ,PM10,17.7
2014,6,17,0,CZ0TNUJ,PM10,22.6
2014,6,17,0,CZ0TNUJ,PM10,22.6
2014,6,18,0,CZ0TNUJ,PM10,21.69999999
2014,6,18,0,CZ0TNUJ,PM10,21.7
2014,6,19,0,CZ0TNUJ,PM10,29.69999999
2014,6,19,0,CZ0TNUJ,PM10,29.7
2014,6,20,0,CZ0TNUJ,PM10,10.3
2014,6,20,0,CZ0TNUJ,PM10,10.3
2014,6,21,0,CZ0TNUJ,PM10,10.1
2014,6,21,0,CZ0TNUJ,PM10,10.1
2014,6,22,0,CZ0TNUJ,PM10,12.3
2014,6,22,0,CZ0TNUJ,PM10,12.3
2014,6,23,0,CZ0TNUJ,PM10,14.8
2014,6,23,0,CZ0TNUJ,PM10,14.8
2014,6,24,0,CZ0TNUJ,PM10,20.3
2014,6,24,0,CZ0TNUJ,PM10,20.3
2014,6,25,0,CZ0TNUJ,PM10,18.6
2014,6,25,0,CZ0TNUJ,PM10,18.6
2014,6,26,0,CZ0TNUJ,PM10,16.19999999
2014,6,26,0,CZ0TNUJ,PM10,16.2
2014,6,27,0,CZ0TNUJ,PM10,19.39999999
2014,6,27,0,CZ0TNUJ,PM10,19.4
2014,6,28,0,CZ0TNUJ,PM10,15.4
2014,6,28,0,CZ0TNUJ,PM10,15.4
2014,6,29,0,CZ0TNUJ,PM10,12.8
2014,6,29,0,CZ0TNUJ,PM10,12.8
2014,6,30,0,CZ0TNUJ,PM10,11.69999999
2014,6,30,0,CZ0TNUJ,PM10,11.7
2014,7,1,0,CZ0TNUJ,PM10,12.0
2014,7,1,0,CZ0TNUJ,PM10,12.0
2014,7,2,0,CZ0TNUJ,PM10,13.8
2014,7,2,0,CZ0TNUJ,PM10,13.8
2014,7,3,0,CZ0TNUJ,PM10,15.69999999
2014,7,3,0,CZ0TNUJ,PM10,15.7
2014,7,4,0,CZ0TNUJ,PM10,16.0
2014,7,4,0,CZ0TNUJ,PM10,16.0
2014,7,5,0,CZ0TNUJ,PM10,15.3
2014,7,5,0,CZ0TNUJ,PM10,15.3
2014,7,6,0,CZ0TNUJ,PM10,13.0
2014,7,6,0,CZ0TNUJ,PM10,13.0
2014,7,7,0,CZ0TNUJ,PM10,23.89999999
2014,7,7,0,CZ0TNUJ,PM10,23.9
2014,7,8,0,CZ0TNUJ,PM10,18.69999999
2014,7,8,0,CZ0TNUJ,PM10,18.7
2014,7,9,0,CZ0TNUJ,PM10,10.1
2014,7,9,0,CZ0TNUJ,PM10,10.1
2014,7,10,0,CZ0TNUJ,PM10,14.4
2014,7,10,0,CZ0TNUJ,PM10,14.4
2014,7,11,0,CZ0TNUJ,PM10,18.8
2014,7,11,0,CZ0TNUJ,PM10,18.8
2014,7,12,0,CZ0TNUJ,PM10,16.89999999
2014,7,12,0,CZ0TNUJ,PM10,16.9
2014,7,13,0,CZ0TNUJ,PM10,14.1
2014,7,13,0,CZ0TNUJ,PM10,14.1
2014,7,14,0,CZ0TNUJ,PM10,15.8
2014,7,14,0,CZ0TNUJ,PM10,15.8
2014,7,15,0,CZ0TNUJ,PM10,24.69999999
2014,7,15,0,CZ0TNUJ,PM10,24.7
2014,7,16,0,CZ0TNUJ,PM10,26.3
2014,7,16,0,CZ0TNUJ,PM10,26.3
2014,7,17,0,CZ0TNUJ,PM10,23.1
2014,7,17,0,CZ0TNUJ,PM10,23.1
2014,7,18,0,CZ0TNUJ,PM10,18.0
2014,7,18,0,CZ0TNUJ,PM10,18.0
2014,7,19,0,CZ0TNUJ,PM10,21.3
2014,7,19,0,CZ0TNUJ,PM10,21.3
2014,7,20,0,CZ0TNUJ,PM10,19.6
2014,7,20,0,CZ0TNUJ,PM10,19.6
2014,7,21,0,CZ0TNUJ,PM10,17.89999999
2014,7,21,0,CZ0TNUJ,PM10,17.9
2014,7,22,0,CZ0TNUJ,PM10,19.8
2014,7,22,0,CZ0TNUJ,PM10,19.8
2014,7,23,0,CZ0TNUJ,PM10,18.69999999
2014,7,23,0,CZ0TNUJ,PM10,18.7
2014,7,24,0,CZ0TNUJ,PM10,13.69999999
2014,7,24,0,CZ0TNUJ,PM10,13.7
2014,7,25,0,CZ0TNUJ,PM10,14.4
2014,7,25,0,CZ0TNUJ,PM10,14.4
2014,7,26,0,CZ0TNUJ,PM10,16.3
2014,7,26,0,CZ0TNUJ,PM10,16.3
2014,7,27,0,CZ0TNUJ,PM10,15.4
2014,7,27,0,CZ0TNUJ,PM10,15.4
2014,7,28,0,CZ0TNUJ,PM10,14.19999999
2014,7,28,0,CZ0TNUJ,PM10,14.2
2014,7,29,0,CZ0TNUJ,PM10,13.69999999
2014,7,29,0,CZ0TNUJ,PM10,13.7
2014,7,30,0,CZ0TNUJ,PM10,19.69999999
2014,7,30,0,CZ0TNUJ,PM10,19.7
2014,7,31,0,CZ0TNUJ,PM10,21.69999999
2014,7,31,0,CZ0TNUJ,PM10,21.7
2014,8,1,0,CZ0TNUJ,PM10,32.1
2014,8,1,0,CZ0TNUJ,PM10,32.1
2014,8,2,0,CZ0TNUJ,PM10,28.3
2014,8,2,0,CZ0TNUJ,PM10,28.3
2014,8,3,0,CZ0TNUJ,PM10,18.39999999
2014,8,3,0,CZ0TNUJ,PM10,18.4
2014,8,4,0,CZ0TNUJ,PM10,12.19999999
2014,8,4,0,CZ0TNUJ,PM10,12.2
2014,8,5,0,CZ0TNUJ,PM10,17.39999999
2014,8,5,0,CZ0TNUJ,PM10,17.4
2014,8,6,0,CZ0TNUJ,PM10,18.0
2014,8,6,0,CZ0TNUJ,PM10,18.0
2014,8,7,0,CZ0TNUJ,PM10,20.39999999
2014,8,7,0,CZ0TNUJ,PM10,20.4
2014,8,8,0,CZ0TNUJ,PM10,21.39999999
2014,8,8,0,CZ0TNUJ,PM10,21.4
2014,8,9,0,CZ0TNUJ,PM10,12.19999999
2014,8,9,0,CZ0TNUJ,PM10,12.2
2014,8,10,0,CZ0TNUJ,PM10,17.8
2014,8,10,0,CZ0TNUJ,PM10,17.8
2014,8,11,0,CZ0TNUJ,PM10,13.1
2014,8,11,0,CZ0TNUJ,PM10,13.1
2014,8,12,0,CZ0TNUJ,PM10,11.4
2014,8,12,0,CZ0TNUJ,PM10,11.4
2014,8,13,0,CZ0TNUJ,PM10,10.69999999
2014,8,13,0,CZ0TNUJ,PM10,10.7
2014,8,14,0,CZ0TNUJ,PM10,10.9
2014,8,14,0,CZ0TNUJ,PM10,10.9
2014,8,15,0,CZ0TNUJ,PM10,9.9
2014,8,15,0,CZ0TNUJ,PM10,9.9
2014,8,16,0,CZ0TNUJ,PM10,8.0
2014,8,16,0,CZ0TNUJ,PM10,8.0
2014,8,17,0,CZ0TNUJ,PM10,7.09999999
2014,8,17,0,CZ0TNUJ,PM10,7.1
2014,8,18,0,CZ0TNUJ,PM10,8.4
2014,8,18,0,CZ0TNUJ,PM10,8.4
2014,8,19,0,CZ0TNUJ,PM10,10.8
2014,8,19,0,CZ0TNUJ,PM10,10.8
2014,8,20,0,CZ0TNUJ,PM10,13.1
2014,8,20,0,CZ0TNUJ,PM10,13.1
2014,8,21,0,CZ0TNUJ,PM10,12.19999999
2014,8,21,0,CZ0TNUJ,PM10,12.2
2014,8,22,0,CZ0TNUJ,PM10,14.6
2014,8,22,0,CZ0TNUJ,PM10,14.6
2014,8,23,0,CZ0TNUJ,PM10,13.9
