Year,Month,Day,Hour,AirQualityStationEoICode,AirPollutant,Concentration
2013,9,24,0,CZ0TCEL,PM10,7.0
2013,9,24,0,CZ0TCEL,PM10,7.0
2013,9,25,0,CZ0TCEL,PM10,21.0
2013,9,25,0,CZ0TCEL,PM10,21.0
2013,9,26,0,CZ0TCEL,PM10,19.0
2013,9,26,0,CZ0TCEL,PM10,19.0
2013,9,27,0,CZ0TCEL,PM10,16.0
2013,9,27,0,CZ0TCEL,PM10,16.0
2013,9,28,0,CZ0TCEL,PM10,22.0
2013,9,28,0,CZ0TCEL,PM10,22.0
2013,9,29,0,CZ0TCEL,PM10,30.0
2013,9,29,0,CZ0TCEL,PM10,30.0
2013,9,30,0,CZ0TCEL,PM10,34.0
2013,9,30,0,CZ0TCEL,PM10,34.0
2013,10,1,0,CZ0TCEL,PM10,34.0
2013,10,1,0,CZ0TCEL,PM10,34.0
2013,10,2,0,CZ0TCEL,PM10,31.0
2013,10,2,0,CZ0TCEL,PM10,31.0
2013,10,3,0,CZ0TCEL,PM10,25.0
2013,10,3,0,CZ0TCEL,PM10,25.0
2013,10,4,0,CZ0TCEL,PM10,18.0
2013,10,4,0,CZ0TCEL,PM10,18.0
2013,10,5,0,CZ0TCEL,PM10,13.0
2013,10,5,0,CZ0TCEL,PM10,13.0
2013,10,6,0,CZ0TCEL,PM10,27.0
2013,10,6,0,CZ0TCEL,PM10,27.0
2013,10,7,0,CZ0TCEL,PM10,41.0
2013,10,7,0,CZ0TCEL,PM10,41.0
2013,10,8,0,CZ0TCEL,PM10,36.0
2013,10,8,0,CZ0TCEL,PM10,36.0
2013,10,9,0,CZ0TCEL,PM10,32.0
2013,10,9,0,CZ0TCEL,PM10,32.0
2013,10,10,0,CZ0TCEL,PM10,23.0
2013,10,10,0,CZ0TCEL,PM10,23.0
2013,10,11,0,CZ0TCEL,PM10,14.0
2013,10,11,0,CZ0TCEL,PM10,14.0
2013,10,12,0,CZ0TCEL,PM10,35.0
2013,10,12,0,CZ0TCEL,PM10,35.0
2013,10,13,0,CZ0TCEL,PM10,17.0
2013,10,13,0,CZ0TCEL,PM10,17.0
2013,10,14,0,CZ0TCEL,PM10,37.0
2013,10,14,0,CZ0TCEL,PM10,37.0
2013,10,15,0,CZ0TCEL,PM10,23.0
2013,10,15,0,CZ0TCEL,PM10,23.0
2013,10,16,0,CZ0TCEL,PM10,17.0
2013,10,16,0,CZ0TCEL,PM10,17.0
2013,10,17,0,CZ0TCEL,PM10,12.0
2013,10,17,0,CZ0TCEL,PM10,12.0
2013,10,18,0,CZ0TCEL,PM10,13.0
2013,10,18,0,CZ0TCEL,PM10,13.0
2013,10,19,0,CZ0TCEL,PM10,12.0
2013,10,19,0,CZ0TCEL,PM10,12.0
2013,10,20,0,CZ0TCEL,PM10,15.0
2013,10,20,0,CZ0TCEL,PM10,15.0
2013,10,21,0,CZ0TCEL,PM10,22.0
2013,10,21,0,CZ0TCEL,PM10,22.0
2013,10,22,0,CZ0TCEL,PM10,18.0
2013,10,22,0,CZ0TCEL,PM10,18.0
2013,10,23,0,CZ0TCEL,PM10,20.0
2013,10,23,0,CZ0TCEL,PM10,20.0
2013,10,24,0,CZ0TCEL,PM10,13.0
2013,10,24,0,CZ0TCEL,PM10,13.0
2013,10,25,0,CZ0TCEL,PM10,24.0
2013,10,25,0,CZ0TCEL,PM10,24.0
2013,10,26,0,CZ0TCEL,PM10,17.0
2013,10,26,0,CZ0TCEL,PM10,17.0
2013,10,27,0,CZ0TCEL,PM10,8.0
2013,10,27,0,CZ0TCEL,PM10,8.0
2013,10,28,0,CZ0TCEL,PM10,12.0
2013,10,28,0,CZ0TCEL,PM10,12.0
2013,10,29,0,CZ0TCEL,PM10,11.0
2013,10,29,0,CZ0TCEL,PM10,11.0
2013,10,30,0,CZ0TCEL,PM10,17.0
2013,10,30,0,CZ0TCEL,PM10,17.0
2013,10,31,0,CZ0TCEL,PM10,24.0
2013,10,31,0,CZ0TCEL,PM10,24.0
2013,11,1,0,CZ0TCEL,PM10,28.0
2013,11,1,0,CZ0TCEL,PM10,28.0
2013,11,2,0,CZ0TCEL,PM10,17.0
2013,11,2,0,CZ0TCEL,PM10,17.0
2013,11,3,0,CZ0TCEL,PM10,5.0
2013,11,3,0,CZ0TCEL,PM10,5.0
2013,11,4,0,CZ0TCEL,PM10,7.0
2013,11,4,0,CZ0TCEL,PM10,7.0
2013,11,5,0,CZ0TCEL,PM10,12.0
2013,11,5,0,CZ0TCEL,PM10,12.0
2013,11,6,0,CZ0TCEL,PM10,8.0
2013,11,6,0,CZ0TCEL,PM10,8.0
2013,11,7,0,CZ0TCEL,PM10,2.0
2013,11,7,0,CZ0TCEL,PM10,2.0
2013,11,19,0,CZ0TCEL,PM10,16.0
2013,11,19,0,CZ0TCEL,PM10,16.0
2013,11,20,0,CZ0TCEL,PM10,10.0
2013,11,20,0,CZ0TCEL,PM10,10.0
2013,11,21,0,CZ0TCEL,PM10,41.0
2013,11,21,0,CZ0TCEL,PM10,41.0
2013,11,22,0,CZ0TCEL,PM10,44.0
2013,11,22,0,CZ0TCEL,PM10,44.0
2013,11,23,0,CZ0TCEL,PM10,41.0
2013,11,23,0,CZ0TCEL,PM10,41.0
2013,11,24,0,CZ0TCEL,PM10,14.0
2013,11,24,0,CZ0TCEL,PM10,14.0
2013,11,25,0,CZ0TCEL,PM10,16.0
2013,11,25,0,CZ0TCEL,PM10,16.0
2013,11,26,0,CZ0TCEL,PM10,27.0
2013,11,26,0,CZ0TCEL,PM10,27.0
2013,11,27,0,CZ0TCEL,PM10,30.0
2013,11,27,0,CZ0TCEL,PM10,30.0
2013,11,28,0,CZ0TCEL,PM10,13.0
2013,11,28,0,CZ0TCEL,PM10,13.0
2013,11,29,0,CZ0TCEL,PM10,13.0
2013,11,29,0,CZ0TCEL,PM10,13.0
2013,11,30,0,CZ0TCEL,PM10,12.0
2013,11,30,0,CZ0TCEL,PM10,12.0
2013,12,1,0,CZ0TCEL,PM10,12.0
2013,12,1,0,CZ0TCEL,PM10,12.0
2013,12,2,0,CZ0TCEL,PM10,41.0
2013,12,2,0,CZ0TCEL,PM10,41.0
2013,12,3,0,CZ0TCEL,PM10,18.0
2013,12,3,0,CZ0TCEL,PM10,18.0
2013,12,4,0,CZ0TCEL,PM10,19.0
2013,12,4,0,CZ0TCEL,PM10,19.0
2013,12,5,0,CZ0TCEL,PM10,11.0
2013,12,5,0,CZ0TCEL,PM10,11.0
2013,12,6,0,CZ0TCEL,PM10,7.0
2013,12,6,0,CZ0TCEL,PM10,7.0
2013,12,7,0,CZ0TCEL,PM10,7.0
2013,12,7,0,CZ0TCEL,PM10,7.0
2013,12,8,0,CZ0TCEL,PM10,12.0
2013,12,8,0,CZ0TCEL,PM10,12.0
2013,12,9,0,CZ0TCEL,PM10,16.0
2013,12,9,0,CZ0TCEL,PM10,16.0
2013,12,10,0,CZ0TCEL,PM10,36.0
2013,12,10,0,CZ0TCEL,PM10,36.0
2013,12,11,0,CZ0TCEL,PM10,14.0
2013,12,11,0,CZ0TCEL,PM10,14.0
2013,12,12,0,CZ0TCEL,PM10,25.0
2013,12,12,0,CZ0TCEL,PM10,25.0
2013,12,13,0,CZ0TCEL,PM10,55.0
2013,12,13,0,CZ0TCEL,PM10,55.0
2013,12,14,0,CZ0TCEL,PM10,22.0
2013,12,14,0,CZ0TCEL,PM10,22.0
2013,12,15,0,CZ0TCEL,PM10,14.0
2013,12,15,0,CZ0TCEL,PM10,14.0
2013,12,16,0,CZ0TCEL,PM10,23.0
2013,12,16,0,CZ0TCEL,PM10,23.0
2013,12,17,0,CZ0TCEL,PM10,13.0
2013,12,17,0,CZ0TCEL,PM10,13.0
2013,12,18,0,CZ0TCEL,PM10,17.0
2013,12,18,0,CZ0TCEL,PM10,17.0
2013,12,19,0,CZ0TCEL,PM10,19.0
2013,12,19,0,CZ0TCEL,PM10,19.0
2013,12,20,0,CZ0TCEL,PM10,26.0
2013,12,20,0,CZ0TCEL,PM10,26.0
2013,12,21,0,CZ0TCEL,PM10,14.0
2013,12,21,0,CZ0TCEL,PM10,14.0
2013,12,22,0,CZ0TCEL,PM10,10.0
2013,12,22,0,CZ0TCEL,PM10,10.0
2013,12,23,0,CZ0TCEL,PM10,12.0
2013,12,23,0,CZ0TCEL,PM10,12.0
2013,12,27,0,CZ0TCEL,PM10,13.0
2013,12,27,0,CZ0TCEL,PM10,13.0
2013,12,28,0,CZ0TCEL,PM10,14.0
2013,12,28,0,CZ0TCEL,PM10,14.0
2013,12,29,0,CZ0TCEL,PM10,15.0
2013,12,29,0,CZ0TCEL,PM10,15.0
2013,12,30,0,CZ0TCEL,PM10,46.0
2013,12,30,0,CZ0TCEL,PM10,46.0
2013,12,31,0,CZ0TCEL,PM10,40.0
2014,1,1,0,CZ0TCEL,PM10,14.4
2014,1,1,0,CZ0TCEL,PM10,14.4
2014,1,2,0,CZ0TCEL,PM10,18.7
2014,1,2,0,CZ0TCEL,PM10,18.69999999
2014,1,3,0,CZ0TCEL,PM10,14.6
2014,1,3,0,CZ0TCEL,PM10,14.6
2014,1,4,0,CZ0TCEL,PM10,11.7
2014,1,4,0,CZ0TCEL,PM10,11.69999999
2014,1,5,0,CZ0TCEL,PM10,11.0
2014,1,5,0,CZ0TCEL,PM10,11.0
2014,1,6,0,CZ0TCEL,PM10,10.4
2014,1,6,0,CZ0TCEL,PM10,10.4
2014,1,7,0,CZ0TCEL,PM10,19.1
2014,1,7,0,CZ0TCEL,PM10,19.1
2014,1,8,0,CZ0TCEL,PM10,13.6
2014,1,8,0,CZ0TCEL,PM10,13.6
2014,1,9,0,CZ0TCEL,PM10,7.0
2014,1,9,0,CZ0TCEL,PM10,7.0
2014,1,10,0,CZ0TCEL,PM10,8.1
2014,1,10,0,CZ0TCEL,PM10,8.09999999
2014,1,11,0,CZ0TCEL,PM10,10.3
2014,1,11,0,CZ0TCEL,PM10,10.3
2014,1,12,0,CZ0TCEL,PM10,11.1
2014,1,12,0,CZ0TCEL,PM10,11.1
2014,1,13,0,CZ0TCEL,PM10,39.1
2014,1,13,0,CZ0TCEL,PM10,39.1
2014,1,14,0,CZ0TCEL,PM10,15.1
2014,1,14,0,CZ0TCEL,PM10,15.1
2014,1,15,0,CZ0TCEL,PM10,19.3
2014,1,15,0,CZ0TCEL,PM10,19.3
2014,1,16,0,CZ0TCEL,PM10,11.9
2014,1,16,0,CZ0TCEL,PM10,11.9
2014,1,17,0,CZ0TCEL,PM10,22.8
2014,1,17,0,CZ0TCEL,PM10,22.8
2014,1,18,0,CZ0TCEL,PM10,28.5
2014,1,18,0,CZ0TCEL,PM10,28.5
2014,1,19,0,CZ0TCEL,PM10,14.3
2014,1,19,0,CZ0TCEL,PM10,14.3
2014,1,20,0,CZ0TCEL,PM10,26.0
2014,1,20,0,CZ0TCEL,PM10,26.0
2014,1,21,0,CZ0TCEL,PM10,30.0
2014,1,21,0,CZ0TCEL,PM10,30.0
2014,1,22,0,CZ0TCEL,PM10,52.3
2014,1,22,0,CZ0TCEL,PM10,52.29999999
2014,1,23,0,CZ0TCEL,PM10,76.4
2014,1,23,0,CZ0TCEL,PM10,76.4
2014,1,24,0,CZ0TCEL,PM10,73.3
2014,1,24,0,CZ0TCEL,PM10,73.29999999
2014,1,25,0,CZ0TCEL,PM10,50.5
2014,1,25,0,CZ0TCEL,PM10,50.5
2014,1,26,0,CZ0TCEL,PM10,82.7
2014,1,26,0,CZ0TCEL,PM10,82.7
2014,1,27,0,CZ0TCEL,PM10,62.6
2014,1,27,0,CZ0TCEL,PM10,62.6
2014,1,28,0,CZ0TCEL,PM10,91.1
2014,1,28,0,CZ0TCEL,PM10,91.09999999
2014,1,29,0,CZ0TCEL,PM10,95.5
2014,1,29,0,CZ0TCEL,PM10,95.5
2014,1,30,0,CZ0TCEL,PM10,40.4
2014,1,30,0,CZ0TCEL,PM10,40.39999999
2014,1,31,0,CZ0TCEL,PM10,15.9
2014,1,31,0,CZ0TCEL,PM10,15.9
2014,2,2,0,CZ0TCEL,PM10,13.7
2014,2,2,0,CZ0TCEL,PM10,13.69999999
2014,2,3,0,CZ0TCEL,PM10,26.3
2014,2,3,0,CZ0TCEL,PM10,26.3
2014,2,4,0,CZ0TCEL,PM10,13.9
2014,2,4,0,CZ0TCEL,PM10,13.9
2014,2,5,0,CZ0TCEL,PM10,13.1
2014,2,5,0,CZ0TCEL,PM10,13.1
2014,2,6,0,CZ0TCEL,PM10,26.1
2014,2,6,0,CZ0TCEL,PM10,26.1
2014,2,7,0,CZ0TCEL,PM10,13.5
2014,2,7,0,CZ0TCEL,PM10,13.5
2014,2,8,0,CZ0TCEL,PM10,10.7
2014,2,8,0,CZ0TCEL,PM10,10.69999999
2014,2,9,0,CZ0TCEL,PM10,10.2
2014,2,9,0,CZ0TCEL,PM10,10.19999999
2014,2,10,0,CZ0TCEL,PM10,6.6
2014,2,10,0,CZ0TCEL,PM10,6.59999999
2014,2,11,0,CZ0TCEL,PM10,16.0
2014,2,11,0,CZ0TCEL,PM10,16.0
2014,2,12,0,CZ0TCEL,PM10,33.5
2014,2,12,0,CZ0TCEL,PM10,33.5
2014,2,13,0,CZ0TCEL,PM10,12.3
2014,2,13,0,CZ0TCEL,PM10,12.3
2014,2,14,0,CZ0TCEL,PM10,17.0
2014,2,14,0,CZ0TCEL,PM10,17.0
2014,2,15,0,CZ0TCEL,PM10,10.1
2014,2,15,0,CZ0TCEL,PM10,10.1
2014,2,16,0,CZ0TCEL,PM10,8.7
2014,2,16,0,CZ0TCEL,PM10,8.69999999
2014,2,17,0,CZ0TCEL,PM10,20.5
2014,2,17,0,CZ0TCEL,PM10,20.5
2014,2,18,0,CZ0TCEL,PM10,15.7
2014,2,18,0,CZ0TCEL,PM10,15.69999999
2014,2,19,0,CZ0TCEL,PM10,25.1
2014,2,19,0,CZ0TCEL,PM10,25.1
2014,2,20,0,CZ0TCEL,PM10,23.1
2014,2,20,0,CZ0TCEL,PM10,23.1
2014,2,21,0,CZ0TCEL,PM10,13.9
2014,2,21,0,CZ0TCEL,PM10,13.9
2014,2,22,0,CZ0TCEL,PM10,39.1
2014,2,22,0,CZ0TCEL,PM10,39.1
2014,2,23,0,CZ0TCEL,PM10,41.4
2014,2,23,0,CZ0TCEL,PM10,41.39999999
2014,2,24,0,CZ0TCEL,PM10,53.5
2014,2,24,0,CZ0TCEL,PM10,53.5
2014,2,25,0,CZ0TCEL,PM10,22.5
2014,2,25,0,CZ0TCEL,PM10,22.5
2014,2,26,0,CZ0TCEL,PM10,29.7
2014,2,26,0,CZ0TCEL,PM10,29.69999999
2014,2,27,0,CZ0TCEL,PM10,24.4
2014,2,27,0,CZ0TCEL,PM10,24.39999999
2014,2,28,0,CZ0TCEL,PM10,10.4
2014,2,28,0,CZ0TCEL,PM10,10.4
2014,3,1,0,CZ0TCEL,PM10,17.2
2014,3,1,0,CZ0TCEL,PM10,17.19999999
2014,3,2,0,CZ0TCEL,PM10,50.0
2014,3,2,0,CZ0TCEL,PM10,50.0
2014,3,3,0,CZ0TCEL,PM10,42.3
2014,3,3,0,CZ0TCEL,PM10,42.29999999
2014,3,4,0,CZ0TCEL,PM10,64.5
2014,3,4,0,CZ0TCEL,PM10,64.5
2014,3,5,0,CZ0TCEL,PM10,35.1
2014,3,5,0,CZ0TCEL,PM10,35.1
2014,3,6,0,CZ0TCEL,PM10,36.2
2014,3,6,0,CZ0TCEL,PM10,36.2
2014,3,7,0,CZ0TCEL,PM10,56.2
2014,3,7,0,CZ0TCEL,PM10,56.2
2014,3,8,0,CZ0TCEL,PM10,68.9
2014,3,8,0,CZ0TCEL,PM10,68.9
2014,3,9,0,CZ0TCEL,PM10,37.7
2014,3,9,0,CZ0TCEL,PM10,37.7
2014,3,10,0,CZ0TCEL,PM10,37.6
2014,3,10,0,CZ0TCEL,PM10,37.6
2014,3,11,0,CZ0TCEL,PM10,99.8
2014,3,11,0,CZ0TCEL,PM10,99.79999999
2014,3,12,0,CZ0TCEL,PM10,63.5
2014,3,12,0,CZ0TCEL,PM10,63.5
2014,3,13,0,CZ0TCEL,PM10,37.8
2014,3,13,0,CZ0TCEL,PM10,37.79999999
2014,3,14,0,CZ0TCEL,PM10,52.9
2014,3,14,0,CZ0TCEL,PM10,52.89999999
2014,3,15,0,CZ0TCEL,PM10,16.8
2014,3,15,0,CZ0TCEL,PM10,16.8
2014,3,16,0,CZ0TCEL,PM10,4.7
2014,3,16,0,CZ0TCEL,PM10,4.7
2014,3,17,0,CZ0TCEL,PM10,12.5
2014,3,17,0,CZ0TCEL,PM10,12.5
2014,3,18,0,CZ0TCEL,PM10,19.1
2014,3,18,0,CZ0TCEL,PM10,19.1
2014,3,19,0,CZ0TCEL,PM10,11.8
2014,3,19,0,CZ0TCEL,PM10,11.8
2014,3,20,0,CZ0TCEL,PM10,13.5
2014,3,20,0,CZ0TCEL,PM10,13.5
2014,3,21,0,CZ0TCEL,PM10,15.1
2014,3,21,0,CZ0TCEL,PM10,15.1
2014,3,22,0,CZ0TCEL,PM10,17.6
2014,3,22,0,CZ0TCEL,PM10,17.6
2014,3,23,0,CZ0TCEL,PM10,13.6
2014,3,23,0,CZ0TCEL,PM10,13.6
2014,3,24,0,CZ0TCEL,PM10,8.7
2014,3,24,0,CZ0TCEL,PM10,8.69999999
2014,3,25,0,CZ0TCEL,PM10,15.9
2014,3,25,0,CZ0TCEL,PM10,15.9
2014,3,26,0,CZ0TCEL,PM10,32.4
2014,3,26,0,CZ0TCEL,PM10,32.39999999
2014,3,27,0,CZ0TCEL,PM10,39.3
2014,3,27,0,CZ0TCEL,PM10,39.29999999
2014,3,28,0,CZ0TCEL,PM10,56.7
2014,3,28,0,CZ0TCEL,PM10,56.7
2014,3,29,0,CZ0TCEL,PM10,65.1
2014,3,29,0,CZ0TCEL,PM10,65.09999999
2014,3,30,0,CZ0TCEL,PM10,37.0
2014,3,30,0,CZ0TCEL,PM10,37.0
2014,3,31,0,CZ0TCEL,PM10,41.4
2014,3,31,0,CZ0TCEL,PM10,41.39999999
2014,4,1,0,CZ0TCEL,PM10,34.3
2014,4,1,0,CZ0TCEL,PM10,34.29999999
2014,4,2,0,CZ0TCEL,PM10,45.9
2014,4,2,0,CZ0TCEL,PM10,45.89999999
2014,4,3,0,CZ0TCEL,PM10,36.8
2014,4,3,0,CZ0TCEL,PM10,36.79999999
2014,4,4,0,CZ0TCEL,PM10,56.9
2014,4,4,0,CZ0TCEL,PM10,56.89999999
2014,4,5,0,CZ0TCEL,PM10,61.1
2014,4,5,0,CZ0TCEL,PM10,61.1
2014,4,6,0,CZ0TCEL,PM10,40.6
2014,4,6,0,CZ0TCEL,PM10,40.6
2014,4,7,0,CZ0TCEL,PM10,23.2
2014,4,7,0,CZ0TCEL,PM10,23.19999999
2014,4,8,0,CZ0TCEL,PM10,13.9
2014,4,8,0,CZ0TCEL,PM10,13.9
2014,4,9,0,CZ0TCEL,PM10,10.1
2014,4,9,0,CZ0TCEL,PM10,10.1
2014,4,10,0,CZ0TCEL,PM10,18.5
2014,4,10,0,CZ0TCEL,PM10,18.5
2014,4,11,0,CZ0TCEL,PM10,32.5
2014,4,11,0,CZ0TCEL,PM10,32.5
2014,4,12,0,CZ0TCEL,PM10,26.6
2014,4,12,0,CZ0TCEL,PM10,26.6
2014,4,13,0,CZ0TCEL,PM10,25.1
2014,4,13,0,CZ0TCEL,PM10,25.1
2014,4,14,0,CZ0TCEL,PM10,10.5
2014,4,14,0,CZ0TCEL,PM10,10.5
2014,4,15,0,CZ0TCEL,PM10,10.7
2014,4,15,0,CZ0TCEL,PM10,10.69999999
2014,4,16,0,CZ0TCEL,PM10,30.9
2014,4,16,0,CZ0TCEL,PM10,30.89999999
2014,4,17,0,CZ0TCEL,PM10,22.1
2014,4,17,0,CZ0TCEL,PM10,22.1
2014,4,18,0,CZ0TCEL,PM10,27.5
2014,4,18,0,CZ0TCEL,PM10,27.5
2014,4,19,0,CZ0TCEL,PM10,28.8
2014,4,19,0,CZ0TCEL,PM10,28.8
2014,4,20,0,CZ0TCEL,PM10,12.9
2014,4,20,0,CZ0TCEL,PM10,12.9
2014,4,21,0,CZ0TCEL,PM10,11.9
2014,4,21,0,CZ0TCEL,PM10,11.9
2014,4,22,0,CZ0TCEL,PM10,18.6
2014,4,22,0,CZ0TCEL,PM10,18.6
2014,4,23,0,CZ0TCEL,PM10,24.6
2014,4,23,0,CZ0TCEL,PM10,24.6
2014,4,24,0,CZ0TCEL,PM10,29.1
2014,4,24,0,CZ0TCEL,PM10,29.1
2014,4,25,0,CZ0TCEL,PM10,20.8
2014,4,25,0,CZ0TCEL,PM10,20.8
2014,4,26,0,CZ0TCEL,PM10,12.0
2014,4,26,0,CZ0TCEL,PM10,12.0
2014,4,27,0,CZ0TCEL,PM10,16.5
2014,4,27,0,CZ0TCEL,PM10,16.5
2014,4,28,0,CZ0TCEL,PM10,27.5
2014,4,28,0,CZ0TCEL,PM10,27.5
2014,4,29,0,CZ0TCEL,PM10,27.2
2014,4,29,0,CZ0TCEL,PM10,27.19999999
2014,4,30,0,CZ0TCEL,PM10,27.3
2014,4,30,0,CZ0TCEL,PM10,27.3
2014,5,1,0,CZ0TCEL,PM10,27.1
2014,5,1,0,CZ0TCEL,PM10,27.1
2014,5,2,0,CZ0TCEL,PM10,45.8
2014,5,2,0,CZ0TCEL,PM10,45.79999999
2014,5,3,0,CZ0TCEL,PM10,19.3
2014,5,3,0,CZ0TCEL,PM10,19.3
2014,5,4,0,CZ0TCEL,PM10,17.2
2014,5,4,0,CZ0TCEL,PM10,17.19999999
2014,5,5,0,CZ0TCEL,PM10,22.1
2014,5,5,0,CZ0TCEL,PM10,22.1
2014,5,6,0,CZ0TCEL,PM10,20.4
2014,5,6,0,CZ0TCEL,PM10,20.39999999
2014,5,7,0,CZ0TCEL,PM10,17.4
2014,5,7,0,CZ0TCEL,PM10,17.39999999
2014,5,8,0,CZ0TCEL,PM10,9.5
2014,5,8,0,CZ0TCEL,PM10,9.5
2014,5,9,0,CZ0TCEL,PM10,8.2
2014,5,9,0,CZ0TCEL,PM10,8.19999999
2014,5,10,0,CZ0TCEL,PM10,10.9
2014,5,10,0,CZ0TCEL,PM10,10.9
2014,5,11,0,CZ0TCEL,PM10,6.4
2014,5,11,0,CZ0TCEL,PM10,6.4
2014,5,12,0,CZ0TCEL,PM10,6.6
2014,5,12,0,CZ0TCEL,PM10,6.59999999
2014,5,13,0,CZ0TCEL,PM10,11.0
2014,5,13,0,CZ0TCEL,PM10,11.0
2014,5,14,0,CZ0TCEL,PM10,17.1
2014,5,14,0,CZ0TCEL,PM10,17.1
2014,5,15,0,CZ0TCEL,PM10,12.5
2014,5,15,0,CZ0TCEL,PM10,12.5
2014,5,16,0,CZ0TCEL,PM10,10.2
2014,5,16,0,CZ0TCEL,PM10,10.19999999
2014,5,17,0,CZ0TCEL,PM10,10.1
2014,5,17,0,CZ0TCEL,PM10,10.1
2014,5,18,0,CZ0TCEL,PM10,5.1
2014,5,18,0,CZ0TCEL,PM10,5.09999999
2014,5,19,0,CZ0TCEL,PM10,12.6
2014,5,19,0,CZ0TCEL,PM10,12.6
2014,5,20,0,CZ0TCEL,PM10,11.4
2014,5,20,0,CZ0TCEL,PM10,11.4
2014,5,21,0,CZ0TCEL,PM10,16.6
2014,5,21,0,CZ0TCEL,PM10,16.6
2014,5,22,0,CZ0TCEL,PM10,21.5
2014,5,22,0,CZ0TCEL,PM10,21.5
2014,5,23,0,CZ0TCEL,PM10,22.0
2014,5,23,0,CZ0TCEL,PM10,22.0
2014,5,24,0,CZ0TCEL,PM10,21.6
2014,5,24,0,CZ0TCEL,PM10,21.6
2014,5,26,0,CZ0TCEL,PM10,19.8
2014,5,26,0,CZ0TCEL,PM10,19.8
2014,5,27,0,CZ0TCEL,PM10,10.1
2014,5,27,0,CZ0TCEL,PM10,10.1
2014,5,28,0,CZ0TCEL,PM10,8.4
2014,5,28,0,CZ0TCEL,PM10,8.4
2014,5,29,0,CZ0TCEL,PM10,11.2
2014,5,29,0,CZ0TCEL,PM10,11.19999999
2014,5,30,0,CZ0TCEL,PM10,17.3
2014,5,30,0,CZ0TCEL,PM10,17.3
2014,5,31,0,CZ0TCEL,PM10,18.5
2014,5,31,0,CZ0TCEL,PM10,18.5
2014,6,1,0,CZ0TCEL,PM10,15.7
2014,6,1,0,CZ0TCEL,PM10,15.69999999
2014,6,2,0,CZ0TCEL,PM10,9.3
2014,6,2,0,CZ0TCEL,PM10,9.3
2014,6,3,0,CZ0TCEL,PM10,8.8
2014,6,3,0,CZ0TCEL,PM10,8.8
2014,6,4,0,CZ0TCEL,PM10,13.5
2014,6,4,0,CZ0TCEL,PM10,13.5
2014,6,5,0,CZ0TCEL,PM10,13.4
2014,6,5,0,CZ0TCEL,PM10,13.4
2014,6,6,0,CZ0TCEL,PM10,15.8
2014,6,6,0,CZ0TCEL,PM10,15.8
2014,6,7,0,CZ0TCEL,PM10,21.7
2014,6,7,0,CZ0TCEL,PM10,21.69999999
2014,6,8,0,CZ0TCEL,PM10,18.4
2014,6,8,0,CZ0TCEL,PM10,18.39999999
2014,6,9,0,CZ0TCEL,PM10,20.2
2014,6,9,0,CZ0TCEL,PM10,20.19999999
2014,6,10,0,CZ0TCEL,PM10,29.8
2014,6,10,0,CZ0TCEL,PM10,29.8
2014,6,11,0,CZ0TCEL,PM10,31.2
2014,6,11,0,CZ0TCEL,PM10,31.19999999
2014,6,12,0,CZ0TCEL,PM10,23.4
2014,6,12,0,CZ0TCEL,PM10,23.39999999
2014,6,13,0,CZ0TCEL,PM10,17.2
2014,6,13,0,CZ0TCEL,PM10,17.19999999
2014,6,14,0,CZ0TCEL,PM10,10.5
2014,6,14,0,CZ0TCEL,PM10,10.5
2014,6,15,0,CZ0TCEL,PM10,14.2
2014,6,15,0,CZ0TCEL,PM10,14.19999999
2014,6,16,0,CZ0TCEL,PM10,13.4
2014,6,16,0,CZ0TCEL,PM10,13.4
2014,6,17,0,CZ0TCEL,PM10,18.2
2014,6,17,0,CZ0TCEL,PM10,18.19999999
2014,6,18,0,CZ0TCEL,PM10,16.6
2014,6,18,0,CZ0TCEL,PM10,16.6
2014,6,19,0,CZ0TCEL,PM10,14.3
2014,6,19,0,CZ0TCEL,PM10,14.3
2014,6,20,0,CZ0TCEL,PM10,8.7
2014,6,20,0,CZ0TCEL,PM10,8.69999999
2014,6,21,0,CZ0TCEL,PM10,9.2
2014,6,21,0,CZ0TCEL,PM10,9.19999999
2014,6,22,0,CZ0TCEL,PM10,10.7
2014,6,22,0,CZ0TCEL,PM10,10.69999999
2014,6,23,0,CZ0TCEL,PM10,10.8
2014,6,23,0,CZ0TCEL,PM10,10.8
2014,6,24,0,CZ0TCEL,PM10,20.0
2014,6,24,0,CZ0TCEL,PM10,20.0
2014,6,25,0,CZ0TCEL,PM10,21.1
2014,6,25,0,CZ0TCEL,PM10,21.1
2014,6,26,0,CZ0TCEL,PM10,13.5
2014,6,26,0,CZ0TCEL,PM10,13.5
2014,6,27,0,CZ0TCEL,PM10,16.4
2014,6,27,0,CZ0TCEL,PM10,16.39999999
2014,6,28,0,CZ0TCEL,PM10,14.5
2014,6,28,0,CZ0TCEL,PM10,14.5
2014,6,29,0,CZ0TCEL,PM10,10.6
2014,6,29,0,CZ0TCEL,PM10,10.6
2014,6,30,0,CZ0TCEL,PM10,9.4
2014,6,30,0,CZ0TCEL,PM10,9.4
2014,7,1,0,CZ0TCEL,PM10,11.3
2014,7,1,0,CZ0TCEL,PM10,11.3
2014,7,2,0,CZ0TCEL,PM10,10.2
2014,7,2,0,CZ0TCEL,PM10,10.19999999
2014,7,3,0,CZ0TCEL,PM10,11.8
